cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2022,House,9/23/22,CA-24,Salud Carbajal,Brad Allen,3,Fundamentals (non-polling factors),30.84663,0,1.342794,1.342794,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-24,Salud Carbajal,Brad Allen,2,CANTOR (analysis of comparable disticts),26.71318,.8358126,.0962403,.0962403,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-24,Salud Carbajal,Brad Allen,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-23,Derek Marshall,Jay Obernolte,4,Expert ratings adjusted for national environment,-22.52087,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-23,Derek Marshall,Jay Obernolte,3,Fundamentals (non-polling factors),-19.97087,0,1.342794,1.342794,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-23,Derek Marshall,Jay Obernolte,2,CANTOR (analysis of comparable disticts),-21.20354,.8358126,.0962403,.0962403,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-23,Derek Marshall,Jay Obernolte,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-22,Rudy Salas,David G. Valadao,4,Expert ratings adjusted for national environment,-5.828035,0,0,1.357226,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-22,Rudy Salas,David G. Valadao,3,Fundamentals (non-polling factors),5.123059,0,1.342794,1.342794,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-22,Rudy Salas,David G. Valadao,2,CANTOR (analysis of comparable disticts),-.1482932,.7178289,.0962403,.0962403,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-22,Rudy Salas,David G. Valadao,1,Polls adjusted for house effects & other factors,5.588028,1.282171,1.282171,1.282171,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-2,Jared Huffman,Douglas Brower,4,Expert ratings adjusted for national environment,51.18089,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-2,Jared Huffman,Douglas Brower,3,Fundamentals (non-polling factors),51.51846,0,1.342794,1.342794,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-2,Jared Huffman,Douglas Brower,2,CANTOR (analysis of comparable disticts),43.29763,.8358126,.0962403,.0962403,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-2,Jared Huffman,Douglas Brower,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-21,Jim Costa,Michael Maher,4,Expert ratings adjusted for national environment,23.54633,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-21,Jim Costa,Michael Maher,3,Fundamentals (non-polling factors),21.34361,0,1.342794,1.342794,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-21,Jim Costa,Michael Maher,2,CANTOR (analysis of comparable disticts),22.44019,.8358126,.0962403,.0962403,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-21,Jim Costa,Michael Maher,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-20,Marisa Wood,Kevin McCarthy,4,Expert ratings adjusted for national environment,-30.2986,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-20,Marisa Wood,Kevin McCarthy,3,Fundamentals (non-polling factors),-30.13397,0,1.342794,1.342794,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-20,Marisa Wood,Kevin McCarthy,2,CANTOR (analysis of comparable disticts),-33.08089,.8358126,.0962403,.0962403,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-20,Marisa Wood,Kevin McCarthy,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-19,Jimmy Panetta,Jeff Gorman,4,Expert ratings adjusted for national environment,43.4837,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-19,Jimmy Panetta,Jeff Gorman,3,Fundamentals (non-polling factors),43.7804,0,1.342794,1.342794,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-19,Jimmy Panetta,Jeff Gorman,2,CANTOR (analysis of comparable disticts),36.1037,.8358126,.0962403,.0962403,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-19,Jimmy Panetta,Jeff Gorman,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-18,Zoe Lofgren,Peter Hernandez,4,Expert ratings adjusted for national environment,42.51389,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-18,Zoe Lofgren,Peter Hernandez,3,Fundamentals (non-polling factors),42.42742,0,1.342794,1.342794,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-18,Zoe Lofgren,Peter Hernandez,2,CANTOR (analysis of comparable disticts),40.45669,.8358126,.0962403,.0962403,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-18,Zoe Lofgren,Peter Hernandez,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-17,Ro Khanna,Ritesh Tandon,4,Expert ratings adjusted for national environment,50.49075,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-17,Ro Khanna,Ritesh Tandon,3,Fundamentals (non-polling factors),50.69785,0,1.342794,1.342794,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-17,Ro Khanna,Ritesh Tandon,2,CANTOR (analysis of comparable disticts),44.42606,.8358126,.0962403,.0962403,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-17,Ro Khanna,Ritesh Tandon,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-16,Anna G. Eshoo,Rishi Kumar,4,Expert ratings adjusted for national environment,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-16,Anna G. Eshoo,Rishi Kumar,3,Fundamentals (non-polling factors),40.30742,1.439034,1.439034,1.439034,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-16,Anna G. Eshoo,Rishi Kumar,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-16,Anna G. Eshoo,Rishi Kumar,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-15,Kevin Mullin,David J. Canepa,4,Expert ratings adjusted for national environment,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-15,Kevin Mullin,David J. Canepa,3,Fundamentals (non-polling factors),23.89964,1.439034,1.439034,1.439034,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-15,Kevin Mullin,David J. Canepa,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-15,Kevin Mullin,David J. Canepa,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-14,Eric Swalwell,Alison Hayden,4,Expert ratings adjusted for national environment,45.47157,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-14,Eric Swalwell,Alison Hayden,3,Fundamentals (non-polling factors),45.56748,0,1.342794,1.342794,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-14,Eric Swalwell,Alison Hayden,2,CANTOR (analysis of comparable disticts),40.92512,.8358126,.0962403,.0962403,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-14,Eric Swalwell,Alison Hayden,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-13,Adam Gray,John Duarte,4,Expert ratings adjusted for national environment,2.450571,0,0,1.411018,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-13,Adam Gray,John Duarte,3,Fundamentals (non-polling factors),6.063994,0,1.342794,1.342794,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-13,Adam Gray,John Duarte,2,CANTOR (analysis of comparable disticts),3.317863,.6099763,.0962403,.0962403,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-13,Adam Gray,John Duarte,1,Polls adjusted for house effects & other factors,5.080444,1.390024,1.390024,1.390024,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-12,Barbara Lee,Stephen Slauson,4,Expert ratings adjusted for national environment,81.93027,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-12,Barbara Lee,Stephen Slauson,3,Fundamentals (non-polling factors),83.04456,0,1.342794,1.342794,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-12,Barbara Lee,Stephen Slauson,2,CANTOR (analysis of comparable disticts),63.21906,.8358126,.0962403,.0962403,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-12,Barbara Lee,Stephen Slauson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-1,Max Steiner,Doug LaMalfa,4,Expert ratings adjusted for national environment,-24.10914,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-1,Max Steiner,Doug LaMalfa,3,Fundamentals (non-polling factors),-22.78033,0,1.342794,1.342794,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-1,Max Steiner,Doug LaMalfa,2,CANTOR (analysis of comparable disticts),-26.94038,.8358126,.0962403,.0962403,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-1,Max Steiner,Doug LaMalfa,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-11,Nancy Pelosi,John Dennis,4,Expert ratings adjusted for national environment,75.39229,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-11,Nancy Pelosi,John Dennis,3,Fundamentals (non-polling factors),76.23315,0,1.342794,1.342794,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-11,Nancy Pelosi,John Dennis,2,CANTOR (analysis of comparable disticts),60.49599,.8358126,.0962403,.0962403,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-11,Nancy Pelosi,John Dennis,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-10,Mark DeSaulnier,Michael Ernest Kerr,4,Expert ratings adjusted for national environment,51.66398,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-10,Mark DeSaulnier,Michael Ernest Kerr,3,Fundamentals (non-polling factors),51.66399,1.439034,1.439034,1.439034,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-10,Mark DeSaulnier,Michael Ernest Kerr,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,CA-10,Mark DeSaulnier,Michael Ernest Kerr,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-9,(unopposed),Paul Gosar,4,Expert ratings adjusted for national environment,17.90734,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-9,(unopposed),Paul Gosar,3,Fundamentals (non-polling factors),-100,1.439034,1.439034,1.439034,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-9,(unopposed),Paul Gosar,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-9,(unopposed),Paul Gosar,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-8,(unopposed),Debbie Lesko,4,Expert ratings adjusted for national environment,17.90734,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-8,(unopposed),Debbie Lesko,3,Fundamentals (non-polling factors),-100,1.439034,1.439034,1.439034,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-8,(unopposed),Debbie Lesko,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-8,(unopposed),Debbie Lesko,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-7,Raúl Grijalva,Luis Pozzolo,4,Expert ratings adjusted for national environment,24.54183,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-7,Raúl Grijalva,Luis Pozzolo,3,Fundamentals (non-polling factors),22.17903,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-7,Raúl Grijalva,Luis Pozzolo,2,CANTOR (analysis of comparable disticts),30.49619,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-7,Raúl Grijalva,Luis Pozzolo,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-6,Kirsten Engel,Juan Ciscomani,4,Expert ratings adjusted for national environment,-11.63535,0,0,1.124795,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-6,Kirsten Engel,Juan Ciscomani,3,Fundamentals (non-polling factors),-12.09338,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-6,Kirsten Engel,Juan Ciscomani,2,CANTOR (analysis of comparable disticts),-3.640084,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-6,Kirsten Engel,Juan Ciscomani,1,Polls adjusted for house effects & other factors,-1.508713,.8161538,.8161538,.8161538,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-5,Javier Ramos,Andy Biggs,4,Expert ratings adjusted for national environment,-26.30069,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-5,Javier Ramos,Andy Biggs,3,Fundamentals (non-polling factors),-25.54288,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-5,Javier Ramos,Andy Biggs,2,CANTOR (analysis of comparable disticts),-29.0458,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-5,Javier Ramos,Andy Biggs,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-4,Greg Stanton,Kelly Cooper,4,Expert ratings adjusted for national environment,10.50345,0,0,1.105875,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-4,Greg Stanton,Kelly Cooper,3,Fundamentals (non-polling factors),12.34087,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-4,Greg Stanton,Kelly Cooper,2,CANTOR (analysis of comparable disticts),4.700123,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-4,Greg Stanton,Kelly Cooper,1,Polls adjusted for house effects & other factors,8.021683,.7782197,.7782197,.7782197,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-3,Ruben Gallego,Jeff Zink,4,Expert ratings adjusted for national environment,46.81451,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-3,Ruben Gallego,Jeff Zink,3,Fundamentals (non-polling factors),46.99575,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-3,Ruben Gallego,Jeff Zink,2,CANTOR (analysis of comparable disticts),43.32022,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-3,Ruben Gallego,Jeff Zink,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-2,Tom O'Halleran,Eli Crane,4,Expert ratings adjusted for national environment,2.298335,0,0,1.092274,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-2,Tom O'Halleran,Eli Crane,3,Fundamentals (non-polling factors),-2.416968,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-2,Tom O'Halleran,Eli Crane,2,CANTOR (analysis of comparable disticts),-.5092338,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-2,Tom O'Halleran,Eli Crane,1,Polls adjusted for house effects & other factors,3.56419,.7509496,.7509496,.7509496,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-1,Jevin Hodge,David Schweikert,4,Expert ratings adjusted for national environment,-10.15971,0,0,1.092956,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-1,Jevin Hodge,David Schweikert,3,Fundamentals (non-polling factors),-9.553021,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-1,Jevin Hodge,David Schweikert,2,CANTOR (analysis of comparable disticts),-9.202719,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AZ-1,Jevin Hodge,David Schweikert,1,Polls adjusted for house effects & other factors,-3.427887,.7523164,.7523164,.7523164,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AR-4,John White,Bruce Westerman,4,Expert ratings adjusted for national environment,-41.86255,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AR-4,John White,Bruce Westerman,3,Fundamentals (non-polling factors),-43.07531,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AR-4,John White,Bruce Westerman,2,CANTOR (analysis of comparable disticts),-33.69066,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AR-4,John White,Bruce Westerman,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AR-3,Lauren Mallett-Hays,Steve Womack,4,Expert ratings adjusted for national environment,-30.8925,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AR-3,Lauren Mallett-Hays,Steve Womack,3,Fundamentals (non-polling factors),-31.15838,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AR-3,Lauren Mallett-Hays,Steve Womack,2,CANTOR (analysis of comparable disticts),-29.24677,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AR-3,Lauren Mallett-Hays,Steve Womack,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AR-2,Quintessa Hathaway,French Hill,4,Expert ratings adjusted for national environment,-24.18696,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AR-2,Quintessa Hathaway,French Hill,3,Fundamentals (non-polling factors),-23.5834,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AR-2,Quintessa Hathaway,French Hill,2,CANTOR (analysis of comparable disticts),-19.76684,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AR-2,Quintessa Hathaway,French Hill,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AR-1,Monte Hodges,Rick Crawford,4,Expert ratings adjusted for national environment,-44.01119,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AR-1,Monte Hodges,Rick Crawford,3,Fundamentals (non-polling factors),-45.15787,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AR-1,Monte Hodges,Rick Crawford,2,CANTOR (analysis of comparable disticts),-36.4178,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AR-1,Monte Hodges,Rick Crawford,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-7,Terrycina Sewell,Beatrice Nichols,4,Expert ratings adjusted for national environment,35.34031,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-7,Terrycina Sewell,Beatrice Nichols,3,Fundamentals (non-polling factors),35.04087,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-7,Terrycina Sewell,Beatrice Nichols,2,CANTOR (analysis of comparable disticts),35.40583,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-7,Terrycina Sewell,Beatrice Nichols,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-6,Andria Chieffo,Gary Palmer,4,Expert ratings adjusted for national environment,-69.61903,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-6,Andria Chieffo,Gary Palmer,3,Fundamentals (non-polling factors),-69.61903,1.439034,1.439034,1.439034,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-6,Andria Chieffo,Gary Palmer,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-6,Andria Chieffo,Gary Palmer,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-5,Kathy Warner-Stanton,Dale Strong,4,Expert ratings adjusted for national environment,-32.77558,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-5,Kathy Warner-Stanton,Dale Strong,3,Fundamentals (non-polling factors),-34.21135,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-5,Kathy Warner-Stanton,Dale Strong,2,CANTOR (analysis of comparable disticts),-21.99221,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-5,Kathy Warner-Stanton,Dale Strong,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-4,Rick Neighbors,Robert Aderholt,4,Expert ratings adjusted for national environment,-63.6883,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-4,Rick Neighbors,Robert Aderholt,3,Fundamentals (non-polling factors),-65.54101,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-4,Rick Neighbors,Robert Aderholt,2,CANTOR (analysis of comparable disticts),-50.2654,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-4,Rick Neighbors,Robert Aderholt,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-3,Lin Veasey,Mike Rogers,4,Expert ratings adjusted for national environment,-42.07821,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,AL-3,Lin Veasey,Mike Rogers,3,Fundamentals (non-polling factors),-43.26174,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
